year,month,pressure,humidity,temperature,wind_speed,wind_direction,dew_point,rainfall
2015,8,95.7,74.56,27.56,2.84,278.19,20.99,3.92
2015,8,95.61,75,28.17,1.82,296,21.45,4.88
2015,8,95.56,75.88,27.83,2.38,301.88,21.51,3.32
2015,8,95.63,77.38,27.49,2.57,288.25,21.64,5.16
2015,8,95.6,77.38,27.73,2.13,286.56,21.86,2.68
2015,8,95.65,77.25,27.21,1.5,278.88,21.55,1.35
2015,8,95.72,73.12,28.31,1.55,268.31,21.08,0.55
2015,9,95.67,70.31,28.11,1.38,272.56,20.1,0.02
2015,9,95.65,68.38,28.22,3.23,267.19,19.23,0
2015,9,95.78,67.81,28.62,3.6,197.62,19.5,0.27
2015,9,96.04,75,28.37,2.82,105.56,21.4,10.4
2015,9,96.04,72.88,29.51,2.62,152.81,21.67,0.82
2015,9,96.01,77.94,26.04,4.57,201.75,21.1,3.06
2015,9,95.93,71.06,27.64,2.61,309.06,19.77,1.69
2015,9,95.92,75.62,27.01,1.79,177.75,20.81,3.76
2015,9,95.92,76,27.55,3.08,169.19,21.43,7.88
2015,9,95.91,75.88,28.08,3.65,136.81,21.87,2.1
2015,9,95.83,69,29.19,4.66,95.56,20.98,1.4
2015,9,95.79,72.94,27.87,4.95,297.69,21.63,20.19
2015,9,95.85,75.38,27.26,3.7,310.25,21.24,0.24
2015,9,95.72,77.25,27.4,2.82,306.69,21.71,0.64
2015,9,95.61,79.06,27.17,1.6,307.19,22.14,6.94
2015,9,95.48,74.88,27.93,1.19,314.81,21.73,0.67
2015,9,95.33,74.56,27.72,3.43,315.5,21.67,11.01
2015,9,95.26,86.75,24.5,6.75,229.81,22.3,53.78
2015,9,95.41,84.88,24.8,4.14,224.31,21.63,9.33
2015,9,95.48,84.25,25.01,2.52,217.81,21.7,4.61
2015,9,95.65,82.94,25.61,2.2,242,21.8,0.66
2015,9,95.94,81.25,25.71,2.74,279.56,21.23,2.89
2015,9,95.91,82.81,25.91,1.99,310.56,21.74,1.36
2015,9,95.81,81.19,24.98,3.42,295.31,20.51,0
2015,9,95.87,76.44,23.78,1.71,260.81,18.35,0
2015,9,95.94,77.56,24.05,2.18,180.19,19.22,0
2015,9,95.91,74.62,24.65,2.8,147.25,19.27,0.37
2015,9,95.93,74.06,25.8,5.11,58.44,20.44,0.22
2015,9,96.08,75,25.62,4.55,70.62,20.07,0
2015,10,96.1,76,25.94,3.33,81.69,20.48,0.43
2015,10,96.16,76.44,26.76,3.13,174.06,22.15,11.15
2015,10,96.14,85,25.95,1.79,305.19,22.88,7.03
2015,10,96.12,83.06,25.93,2.7,191.62,22.38,1.81
2015,10,96.02,73.69,26.66,3.16,106.31,21.38,0.17
2015,10,95.95,66.69,25.94,2.22,81.44,19.37,0
2015,10,95.95,60.25,25.49,3.09,68.88,17.76,0
2015,10,95.91,57.81,25.9,4.66,88.44,17.47,0
2015,10,95.81,58.31,26.59,5.31,274.94,17.54,0
2015,10,95.87,67.94,26.38,4.36,279.25,18.8,0.02
2015,10,96.03,69.44,27.59,2.7,217.5,20.31,0.95
2015,10,96.17,69.31,27.29,2.31,103.38,20.13,0.79
2015,10,96.17,62.12,27.08,1.78,37.75,18.33,0
2015,10,96.25,54.62,26.26,4.87,62.38,15.66,0
2015,10,96.22,55.19,25.77,5.17,31.44,15.49,0
2015,10,96.22,64.69,27.01,4.89,64.5,18.53,0
2015,10,96.27,66.44,27.24,2.61,90.25,18.83,0
2015,10,96.32,61.81,27.28,4.01,109.88,18.1,0
2015,10,96.27,54.69,26.99,3.78,92.56,15.78,0
2015,10,96.11,53.88,27.28,3.68,228.31,16.2,0
2015,10,96.05,59.88,27.15,2.44,100.19,17.42,0
2015,10,96.14,57.56,27.57,2.24,190.62,17.09,0
2015,10,96.15,56.25,27.99,2.83,189.56,16.94,0
2015,10,96.08,55.69,28.16,2.6,97.75,16.81,0
2015,10,96.15,64.19,27.24,3.37,116.75,18.84,2.33
2015,10,96.31,72.19,25.65,5.38,42.12,18.87,4.55
2015,10,96.27,68.19,26.39,2.7,172.5,18.68,0
2015,10,96.2,66.75,26.47,5.11,126.44,18.44,0.12
2015,10,96.17,63.25,25.73,4.63,106.75,16.48,0.03
2015,10,96.17,64.44,25.15,6.2,65.88,16.05,0
2015,10,96.17,64.06,24.2,4.59,65.5,15.11,0
2015,11,96.2,65.19,24.98,3.66,76.56,16.18,0
2015,11,96.25,64.56,25.19,2.84,81.12,16.12,0
2015,11,96.25,64.31,25.32,2.45,78.5,16.44,0
2015,11,96.18,61.12,26.41,2.75,76.75,16.54,0
2015,11,96.16,57.19,26.15,3.73,137.38,15.25,0
2015,11,96.11,53.88,25.73,3.47,106.94,14.32,0
2015,11,96.18,52.12,26.16,4.52,50.12,14.01,0
2015,11,96.25,53,27,3.4,83.62,14.62,0
2015,11,96.22,51.62,26.21,3.26,96.06,13.62,0
2015,11,96.16,53.69,25.46,3.78,96.19,13.71,0
2015,11,96.21,54,25.72,4.58,90.12,13.98,0
2015,11,96.35,52.25,26,3.49,91.31,13.68,0
2015,11,96.38,49.19,25.69,5.15,79.62,12.26,0
2015,11,96.15,42.38,25.26,4.51,82.88,10.04,0
2015,11,96.08,40.75,25.44,4.22,90.5,9.05,0
2015,11,96.07,42.56,25.31,4.44,94.81,9.9,0
2015,11,96.06,41.75,25.38,4.06,88.19,9.34,0
2015,11,96.24,42.88,24.51,4.09,76.62,9.42,0
2015,11,96.35,44.19,24.37,2.59,92.25,9.3,0
2015,11,96.22,41,23.99,3.23,92.69,8.02,0
2015,11,96.14,48.81,26.25,4.63,108.81,13.24,0.98
2015,11,96.19,71.75,24.66,2.72,89.38,18.39,3.47
2015,11,96.26,77.56,23.58,3.5,112,18.72,0.54
2015,11,96.22,64.31,24.8,3.13,94.81,16.5,0.22
2015,11,96.24,54.38,25.64,2,72.19,14.26,0
2015,11,96.18,46.19,26.22,4.02,200.88,12.51,0
2015,11,96,47.38,25.78,3.81,299.88,12.01,0
2015,11,96.14,40.69,25.49,3.62,168.69,10.42,0
2015,11,96.35,46.5,25.63,6.16,116.44,12.61,0
2015,11,96.4,46.25,27.57,3.44,104.69,13.03,0
2015,12,96.25,42.19,27.95,5.8,102.06,11.97,0
2015,12,96.25,39.12,27.3,5.2,31.88,10.5,0
2015,12,96.37,39.94,24.44,2.64,36.31,8.42,0
2015,12,96.31,28.75,23.48,4.62,50.38,2.76,0
2015,12,96.33,28.69,23.84,5.2,83,2.87,0
2015,12,96.32,30.06,23.51,4.29,91.31,3.08,0
2015,12,96.38,23.06,22.94,4.05,102.94,-1.31,0
2015,12,96.34,24.12,22.75,5.12,120.25,-0.35,0
2015,12,96.28,28.19,23.67,5.23,179.19,3.05,0
2015,12,96.16,32.75,25.62,3.64,246.38,6.49,0
2015,12,96.01,40.62,25.97,4.24,280.25,9.61,0
2015,12,96.02,25.62,25.36,5.08,213.44,2.37,0
2015,12,96.08,23.62,25.69,4.2,129.94,2.02,0
2015,12,96.18,28.31,26.14,6.66,121.94,4.77,0
2015,12,96.21,28.56,25.56,7.21,119.25,4.15,0
2015,12,96.11,25.19,26.12,3.87,162,3.4,0
2015,12,96.16,21.12,24.01,5.92,244.5,-1.59,0
2015,12,96.34,19.12,22.16,5.68,53.06,-3.62,0
2015,12,96.44,27.06,23.05,6.6,110.31,2.15,0
2015,12,96.36,38.69,24.15,3.66,253.31,8.01,0
2015,12,96.33,32.06,23.44,6.27,262.38,3.94,0
2015,12,96.52,22.19,21.21,7.56,137,-2.92,0
2015,12,96.57,23,20.08,7.66,108.19,-3.64,0
2015,12,96.67,20.25,17.37,3.4,41.75,-6.64,0
2015,12,96.74,21.62,16.8,3.57,64.12,-6.85,0
2015,12,96.72,17.12,18.24,3.2,77.88,-8.49,0
2015,12,96.75,17.81,20.62,4.05,80.88,-5.52,0
2015,12,96.81,19.88,22.39,3.25,85.94,-2.01,0
2015,12,96.64,20.5,23.38,4.27,90.88,-0.63,0
2015,12,96.43,20.38,24.72,4.58,118.81,-0.51,0
2015,12,96.53,23.25,24.45,5.8,123.94,0.39,0
2015,2,96.4,42.88,26.01,4.09,101.75,10.43,2.39
2015,10,96.15,64.19,27.24,3.37,116.75,18.84,2.33
2015,11,96.19,71.75,24.66,2.72,89.38,18.39,3.47
2015,6,94.86,80.38,27.76,3.41,246.75,23.22,10.8
2015,9,95.91,82.81,25.91,1.99,310.56,21.74,1.36
2015,9,95.72,77.25,27.4,2.82,306.69,21.71,0.64
2015,9,95.48,74.88,27.93,1.19,314.81,21.73,0.67
2015,4,96.11,51.38,28.98,4.32,190.88,14.39,8.95
2015,9,95.48,84.25,25.01,2.52,217.81,21.7,4.61
2015,5,95.52,40.19,37.26,3.32,304.94,15.72,0.01
2015,10,96.1,76,25.94,3.33,81.69,20.48,0.43
2015,9,95.78,67.81,28.62,3.6,197.62,19.5,0.27
2015,8,95.6,77.38,27.73,2.13,286.56,21.86,2.68
2015,11,96.22,64.31,24.8,3.13,94.81,16.5,0.22
2015,7,95.22,70.06,29.01,3.05,263.69,21.23,0.01
2015,2,95.82,29,26.87,8.24,213.69,3.93,4.39
2015,8,95.36,83.5,25.09,4.07,269.94,21.8,31.83
2015,4,96.03,63.06,27.12,4.24,138.75,16.51,2.77
2015,9,95.83,69,29.19,4.66,95.56,20.98,1.4
2015,1,96.54,55.56,23.48,5.52,263,12.06,0.19
2015,9,95.91,74.62,24.65,2.8,147.25,19.27,0.37
2015,10,96.2,66.75,26.47,5.11,126.44,18.44,0.12
2015,8,95.31,81.75,26.52,3.71,300.75,22.19,0.24
2015,3,95.84,75.25,21.03,3.3,205.19,15.73,14.57
2015,9,95.91,75.88,28.08,3.65,136.81,21.87,2.1
2015,9,95.65,82.94,25.61,2.2,242,21.8,0.66
2015,6,95,76.25,27.19,4.35,234.62,22.19,8.38
2015,8,95.28,79.62,27.95,2.07,307.44,22.62,0.01
2015,8,95.65,70.69,28.44,3.29,280.94,20.51,0.05
2015,8,95.41,77.88,27.81,1.8,271.75,22,0.84
2015,5,95.5,34.75,37.97,6.86,288.44,14.46,0.09
2015,8,95.65,70,28.62,2.13,276.75,20.45,0.07
2015,6,95.5,39.69,38.26,6.76,294.38,15.96,0.03
2015,8,95.75,70.44,28.75,1.95,278.81,20.58,0.66
2015,11,96.14,48.81,26.25,4.63,108.81,13.24,0.98
2015,8,95.49,76.5,27.46,1.48,281.75,21.46,0.48
2015,7,95.5,73.94,26.93,3.27,247.38,20.96,6.28
2015,6,95.39,76.69,27.69,3.45,272.81,22.08,37.41
2015,9,95.93,74.06,25.8,5.11,58.44,20.44,0.22
2015,5,95.62,30.06,36.05,7.73,282.69,12.44,5.78
2015,8,95.7,74.56,27.56,2.84,278.19,20.99,3.92
2015,8,95.85,75.5,28.22,2.38,282.56,21.97,0.07
2015,8,95.44,78.38,27.92,1.52,277.19,22.29,1.03
2015,7,95.19,70.56,28.74,4.49,265.19,21.24,0.01
2015,8,95.61,75.69,28.04,1.62,274.88,21.69,0.25
2015,6,95.58,63.81,32.34,6.59,257.75,21.37,5.1
2015,3,96.25,54.56,20.8,4.73,302.25,7.58,0.03
2015,8,95.53,83.62,25.36,1.3,284.38,21.85,3
2015,9,95.79,72.94,27.87,4.95,297.69,21.63,20.19
2015,3,96.34,47.75,29.51,3.1,157.88,14.8,5.66
2015,3,96,31.88,33.08,5.02,204.75,11.64,0.01
2015,6,94.88,81.44,27.44,2.99,227.81,23.16,13.77
2015,1,95.88,75.38,21.41,5.81,121.75,15.08,9.43
2015,2,96.27,43,26.87,2.88,210.56,10.23,0.08
2015,5,95.79,38.69,35.44,7.66,186.75,16.12,1.52
2015,6,95.17,74.81,28.37,4.94,249.62,22.1,0.89
2015,10,96.03,69.44,27.59,2.7,217.5,20.31,0.95
2015,9,95.26,86.75,24.5,6.75,229.81,22.3,53.78
2015,7,95.6,72.44,27.82,5.05,259.31,20.71,0.34
2015,8,95.69,75.62,26.79,2.25,281.94,20.93,0.69
2015,8,95.72,73.12,28.31,1.55,268.31,21.08,0.55
2015,8,95.56,75.88,27.83,2.38,301.88,21.51,3.32
2015,6,95.37,42.06,37.3,5.73,262.38,18.08,3
2015,3,96.23,53.12,28.47,4.35,168.12,15.05,5.03
2015,9,95.92,75.62,27.01,1.79,177.75,20.81,3.76
2015,7,95.21,73,28.54,3.58,264.25,21.85,1.74
2015,10,96.12,83.06,25.93,2.7,191.62,22.38,1.81
2015,9,96.04,75,28.37,2.82,105.56,21.4,10.4
2015,6,95.4,75.88,27.88,1.84,278.25,21.83,14.79
2015,8,95.49,80.25,26.41,1.58,280.69,21.68,1.09
2015,1,96.54,49.94,22.76,4.06,180.06,9.74,0.02
2015,3,96.11,65.31,22.16,3.86,243.19,12.57,0.69
2015,7,95.19,80.12,27.08,3.15,289.31,22.44,1.74
2015,10,96.17,69.31,27.29,2.31,103.38,20.13,0.79
2015,9,95.41,84.88,24.8,4.14,224.31,21.63,9.33
2015,8,95.77,76.69,28.13,1.54,282.62,22.05,0.14
2015,10,95.87,67.94,26.38,4.36,279.25,18.8,0.02
2015,7,95.39,69.88,29.51,4.65,266,21.29,0.09
2015,6,95.5,77.75,28.65,3.08,295.94,23.09,17.69
2015,8,95.74,75.25,28.29,1.61,278.19,21.72,1.51
2015,9,95.33,74.56,27.72,3.43,315.5,21.67,11.01
2015,8,95.82,72.12,28.48,3.11,273.19,20.87,0.21
2015,6,94.9,81.06,27.8,8.39,226.44,23.29,0.18
2015,3,96.38,54.5,28.87,4.8,111.88,15.87,1.19
2015,7,95.17,82.44,26.12,3.67,275.56,22.44,10.62
2015,10,96.17,63.25,25.73,4.63,106.75,16.48,0.03
2015,9,95.92,76,27.55,3.08,169.19,21.43,7.88
2015,3,95.92,33.25,31.3,3.23,291.38,11.31,0.38
2015,9,95.93,71.06,27.64,2.61,309.06,19.77,1.69
2015,8,95.67,79.44,26.92,1.97,278.69,21.82,0.68
2015,6,94.87,77.19,27.65,5.65,207.56,22.6,10.44
2015,7,95.01,66.75,30.45,2.22,259.06,21.12,0.04
2015,9,96.01,77.94,26.04,4.57,201.75,21.1,3.06
2015,6,95.46,39.31,36.46,1.47,297.69,16.51,0.18
2015,10,96.16,76.44,26.76,3.13,174.06,22.15,11.15
2015,10,96.14,85,25.95,1.79,305.19,22.88,7.03
2015,6,95.3,73.75,29.04,3.31,255.81,22.04,0.09
2015,6,95.12,75.88,27.78,6.48,245.38,22.4,0.59
2015,1,96.38,56.19,23.62,5.92,80.88,12.37,3.25
2015,10,96.02,73.69,26.66,3.16,106.31,21.38,0.17
2015,7,95.41,76.56,27.9,4.3,240.81,22.21,6.44
2015,7,95.22,81.88,27.08,2.28,278.81,22.94,6.09
2015,8,95.75,72.81,28.15,3.51,267.75,20.92,0.19
2015,6,95.12,77.19,27.78,2.76,241.12,22.49,1.3
2015,7,95.22,77.62,27,3.06,267.56,22.05,6.14
2015,10,96.31,72.19,25.65,5.38,42.12,18.87,4.55
2015,7,95.49,80.25,25.37,3.79,233.44,21.54,5.19
2015,6,95.52,61.81,32.8,4.98,281.56,21.23,6.68
2015,5,95.61,42.56,36.61,4.38,295.88,17.49,0.11
2015,11,96.26,77.56,23.58,3.5,112,18.72,0.54
2015,4,95.82,33.12,35.68,4.86,241.44,12.66,0.08
2015,4,95.89,34.31,35.2,5.41,164.31,13.63,0.11
2015,5,95.54,25.69,37.55,5.3,311.94,10.94,0.79
2015,3,95.97,40.31,30.51,5.83,248.81,12.17,3.4
2015,6,95.54,69.75,31.04,4.05,293.88,22.55,14.17
2015,5,95.87,46.31,34.79,6.06,179.5,17.46,2.1
2015,7,95.58,73.44,27.44,4.58,255.81,20.87,0.59
2015,8,95.63,77.38,27.49,2.57,288.25,21.64,5.16
2015,9,95.61,79.06,27.17,1.6,307.19,22.14,6.94
2015,5,95.72,26.19,37.59,7.19,275.31,10.18,0.01
2015,8,95.75,72.38,27.88,3.8,263.81,20.5,0.07
2015,6,95.18,78.56,27.69,5.22,244.44,22.73,34.72
2015,4,96.1,48.69,30.63,4.13,174.19,14.38,4.07
2015,3,96.2,59.25,27.09,4.25,151.19,16.26,10.81
2015,5,95.69,38.69,35.12,5.26,294.44,15.81,0.71
2015,6,95.41,76.5,27.95,3.3,283.38,22.33,7.76
2015,9,95.85,75.38,27.26,3.7,310.25,21.24,0.24
2015,8,95.35,79.88,26.2,2.55,271.19,21.62,4.14
2015,1,96.15,77.31,20.75,3.34,132.19,15.36,2.63
2015,7,95.49,75.38,26.56,4.16,234.94,21.14,4.56
2015,9,95.94,81.25,25.71,2.74,279.56,21.23,2.89
2015,7,95.23,65.31,30.8,3.51,266.12,20.73,0.03
2015,6,95.2,70.19,30.6,7.13,235.88,21.65,2.07
2015,8,95.61,75,28.17,1.82,296,21.45,4.88
2015,4,96,45.56,31.79,4.14,204.94,15.96,4.97
2015,3,96.19,64.25,26.08,4.8,257.38,16.66,15.73
2015,6,95.48,56.62,33.26,3.84,218.12,21.13,14.68
2015,5,95.67,31.38,37.73,7.27,278.38,13.26,0.01
2015,6,95.58,36.94,36.54,3.98,299.06,15.87,0.39
2015,8,95.52,83.44,24.79,3.15,273.5,21.55,25.7
2015,7,95.28,78.69,27.94,3.88,252.88,22.67,2.09
2015,7,95.37,79,26.24,3.14,251.56,21.72,3.9
2015,3,96.39,45.06,29.28,3.91,115.19,12.98,0.12
2015,9,96.04,72.88,29.51,2.62,152.81,21.67,0.82
2015,7,95.49,71.75,28.09,4.59,267.69,21,0.06
2015,5,95.67,34.62,37.94,6.53,286.31,14.96,0.1
2015,7,95.35,75.06,27.38,3.74,245.5,21.24,2.78
2015,8,95.65,77.25,27.21,1.5,278.88,21.55,1.35
2015,1,96.37,53.5,23.89,2.95,194.81,11.64,0.53
2015,6,95.35,70.5,29,3.85,274.5,20.9,4.49
2015,5,95.66,25.44,37.12,4.12,293.56,9.3,0.08
2015,3,96.36,61.94,25.18,5.58,278,14.16,0.01
2015,5,95.72,26.62,37.79,5.52,270.25,9.78,0.12
2015,1,96.37,74.69,20.81,6.62,91.25,14.19,0.1
2015,9,95.67,70.31,28.11,1.38,272.56,20.1,0.02
2015,8,95.46,82.94,27.11,2.58,287.81,22.93,4.85
2015,7,95.49,80.25,25.37,3.79,233.44,21.54,5.19
2015,3,96.25,54.56,20.8,4.73,302.25,7.58,0.03
2015,1,96.37,74.69,20.81,6.62,91.25,14.19,0.1
2015,8,95.75,72.38,27.88,3.8,263.81,20.5,0.07
2015,10,96.2,66.75,26.47,5.11,126.44,18.44,0.12
2015,7,95.39,69.88,29.51,4.65,266,21.29,0.09
2015,7,95.01,66.75,30.45,2.22,259.06,21.12,0.04
2015,3,96.19,64.25,26.08,4.8,257.38,16.66,15.73
2015,6,95.58,36.94,36.54,3.98,299.06,15.87,0.39
2015,5,95.87,46.31,34.79,6.06,179.5,17.46,2.1
2015,9,96.04,72.88,29.51,2.62,152.81,21.67,0.82
2015,10,96.17,63.25,25.73,4.63,106.75,16.48,0.03
2015,6,95.58,63.81,32.34,6.59,257.75,21.37,5.1
2015,7,95.19,80.12,27.08,3.15,289.31,22.44,1.74
2015,4,96.1,48.69,30.63,4.13,174.19,14.38,4.07
2015,10,95.87,67.94,26.38,4.36,279.25,18.8,0.02
2015,6,94.87,77.19,27.65,5.65,207.56,22.6,10.44
2015,8,95.49,80.25,26.41,1.58,280.69,21.68,1.09
2015,3,95.97,40.31,30.51,5.83,248.81,12.17,3.4
2015,9,96.04,75,28.37,2.82,105.56,21.4,10.4
2015,8,95.56,75.88,27.83,2.38,301.88,21.51,3.32
2015,6,95.17,74.81,28.37,4.94,249.62,22.1,0.89
2015,7,95.35,75.06,27.38,3.74,245.5,21.24,2.78
2015,8,95.36,83.5,25.09,4.07,269.94,21.8,31.83
2015,7,95.58,73.44,27.44,4.58,255.81,20.87,0.59
2015,7,95.21,73,28.54,3.58,264.25,21.85,1.74
2015,9,96.01,77.94,26.04,4.57,201.75,21.1,3.06
2015,7,95.22,77.62,27,3.06,267.56,22.05,6.14
2015,8,95.65,70.69,28.44,3.29,280.94,20.51,0.05
2015,3,95.92,33.25,31.3,3.23,291.38,11.31,0.38
2015,10,96.12,83.06,25.93,2.7,191.62,22.38,1.81
2015,6,95.5,77.75,28.65,3.08,295.94,23.09,17.69
2015,5,95.62,30.06,36.05,7.73,282.69,12.44,5.78
2015,6,95.18,78.56,27.69,5.22,244.44,22.73,34.72
2015,8,95.7,74.56,27.56,2.84,278.19,20.99,3.92
2015,7,95.19,70.56,28.74,4.49,265.19,21.24,0.01
2015,10,96.16,76.44,26.76,3.13,174.06,22.15,11.15
2015,1,96.15,77.31,20.75,3.34,132.19,15.36,2.63
2015,10,96.1,76,25.94,3.33,81.69,20.48,0.43
2015,3,96.11,65.31,22.16,3.86,243.19,12.57,0.69
2015,6,95.54,69.75,31.04,4.05,293.88,22.55,14.17
2015,5,95.72,26.19,37.59,7.19,275.31,10.18,0.01
2015,8,95.77,76.69,28.13,1.54,282.62,22.05,0.14
2015,6,95.37,42.06,37.3,5.73,262.38,18.08,3
2015,5,95.72,26.62,37.79,5.52,270.25,9.78,0.12
2015,3,96.2,59.25,27.09,4.25,151.19,16.26,10.81
2015,1,95.88,75.38,21.41,5.81,121.75,15.08,9.43
2015,6,94.86,80.38,27.76,3.41,246.75,23.22,10.8
2015,9,95.83,69,29.19,4.66,95.56,20.98,1.4
2015,9,95.26,86.75,24.5,6.75,229.81,22.3,53.78
2015,5,95.52,40.19,37.26,3.32,304.94,15.72,0.01
2015,8,95.61,75,28.17,1.82,296,21.45,4.88
2015,11,96.19,71.75,24.66,2.72,89.38,18.39,3.47
2015,7,95.23,65.31,30.8,3.51,266.12,20.73,0.03
2015,7,95.6,72.44,27.82,5.05,259.31,20.71,0.34
2015,4,95.82,33.12,35.68,4.86,241.44,12.66,0.08
2015,5,95.5,34.75,37.97,6.86,288.44,14.46,0.09
2015,10,96.03,69.44,27.59,2.7,217.5,20.31,0.95
2015,8,95.61,75.69,28.04,1.62,274.88,21.69,0.25
2015,11,96.26,77.56,23.58,3.5,112,18.72,0.54
2015,8,95.53,83.62,25.36,1.3,284.38,21.85,3
2015,6,95.52,61.81,32.8,4.98,281.56,21.23,6.68
2015,8,95.65,77.25,27.21,1.5,278.88,21.55,1.35
2015,10,96.15,64.19,27.24,3.37,116.75,18.84,2.33
2015,11,96.22,64.31,24.8,3.13,94.81,16.5,0.22
2015,1,96.54,49.94,22.76,4.06,180.06,9.74,0.02
2015,8,95.44,78.38,27.92,1.52,277.19,22.29,1.03
2015,6,94.9,81.06,27.8,8.39,226.44,23.29,0.18
2015,7,95.49,75.38,26.56,4.16,234.94,21.14,4.56
2015,3,96.23,53.12,28.47,4.35,168.12,15.05,5.03
2015,8,95.35,79.88,26.2,2.55,271.19,21.62,4.14
2015,6,95.2,70.19,30.6,7.13,235.88,21.65,2.07
2015,9,95.93,74.06,25.8,5.11,58.44,20.44,0.22
2015,5,95.67,31.38,37.73,7.27,278.38,13.26,0.01
2015,9,95.61,79.06,27.17,1.6,307.19,22.14,6.94
2015,7,95.17,82.44,26.12,3.67,275.56,22.44,10.62
2015,7,95.5,73.94,26.93,3.27,247.38,20.96,6.28
2015,6,95.41,76.5,27.95,3.3,283.38,22.33,7.76
2015,10,96.31,72.19,25.65,5.38,42.12,18.87,4.55
2015,9,95.33,74.56,27.72,3.43,315.5,21.67,11.01
2015,6,95.5,39.69,38.26,6.76,294.38,15.96,0.03
2015,8,95.69,75.62,26.79,2.25,281.94,20.93,0.69
2015,5,95.66,25.44,37.12,4.12,293.56,9.3,0.08
2015,2,96.27,43,26.87,2.88,210.56,10.23,0.08
2015,6,94.88,81.44,27.44,2.99,227.81,23.16,13.77
2015,6,95.35,70.5,29,3.85,274.5,20.9,4.49
2015,8,95.85,75.5,28.22,2.38,282.56,21.97,0.07
2015,8,95.72,73.12,28.31,1.55,268.31,21.08,0.55
2015,9,95.91,74.62,24.65,2.8,147.25,19.27,0.37
2015,7,95.49,71.75,28.09,4.59,267.69,21,0.06
2015,8,95.31,81.75,26.52,3.71,300.75,22.19,0.24
2015,6,95,76.25,27.19,4.35,234.62,22.19,8.38
2015,3,96.36,61.94,25.18,5.58,278,14.16,0.01
2015,9,95.65,82.94,25.61,2.2,242,21.8,0.66
2015,6,95.4,75.88,27.88,1.84,278.25,21.83,14.79
2015,5,95.79,38.69,35.44,7.66,186.75,16.12,1.52
2015,9,95.91,75.88,28.08,3.65,136.81,21.87,2.1
2015,8,95.67,79.44,26.92,1.97,278.69,21.82,0.68
2015,9,95.85,75.38,27.26,3.7,310.25,21.24,0.24
2015,11,96.14,48.81,26.25,4.63,108.81,13.24,0.98
2015,4,96.11,51.38,28.98,4.32,190.88,14.39,8.95
2015,9,95.94,81.25,25.71,2.74,279.56,21.23,2.89
2015,2,95.82,29,26.87,8.24,213.69,3.93,4.39
2015,6,95.12,75.88,27.78,6.48,245.38,22.4,0.59
2015,5,95.69,38.69,35.12,5.26,294.44,15.81,0.71
2015,4,95.89,34.31,35.2,5.41,164.31,13.63,0.11
2015,8,95.41,77.88,27.81,1.8,271.75,22,0.84
2015,8,95.52,83.44,24.79,3.15,273.5,21.55,25.7
2015,8,95.75,72.81,28.15,3.51,267.75,20.92,0.19
2015,2,96.4,42.88,26.01,4.09,101.75,10.43,2.39
2015,6,95.3,73.75,29.04,3.31,255.81,22.04,0.09
2015,6,95.39,76.69,27.69,3.45,272.81,22.08,37.41
2015,10,96.02,73.69,26.66,3.16,106.31,21.38,0.17
2015,10,96.14,85,25.95,1.79,305.19,22.88,7.03
2015,3,95.84,75.25,21.03,3.3,205.19,15.73,14.57
2015,3,96.38,54.5,28.87,4.8,111.88,15.87,1.19
2015,7,95.37,79,26.24,3.14,251.56,21.72,3.9
2015,3,96.39,45.06,29.28,3.91,115.19,12.98,0.12
2015,9,95.48,84.25,25.01,2.52,217.81,21.7,4.61
2015,5,95.61,42.56,36.61,4.38,295.88,17.49,0.11
2015,6,95.46,39.31,36.46,1.47,297.69,16.51,0.18
2015,4,96.03,63.06,27.12,4.24,138.75,16.51,2.77
2015,9,95.67,70.31,28.11,1.38,272.56,20.1,0.02
2015,1,96.38,56.19,23.62,5.92,80.88,12.37,3.25
2015,9,95.92,75.62,27.01,1.79,177.75,20.81,3.76
2015,8,95.82,72.12,28.48,3.11,273.19,20.87,0.21
2015,1,96.54,55.56,23.48,5.52,263,12.06,0.19
2015,7,95.22,81.88,27.08,2.28,278.81,22.94,6.09
2015,10,96.17,69.31,27.29,2.31,103.38,20.13,0.79
2015,5,95.54,25.69,37.55,5.3,311.94,10.94,0.79
2015,3,96,31.88,33.08,5.02,204.75,11.64,0.01
2015,8,95.65,70,28.62,2.13,276.75,20.45,0.07
2015,8,95.46,82.94,27.11,2.58,287.81,22.93,4.85
2015,8,95.63,77.38,27.49,2.57,288.25,21.64,5.16
2015,6,95.12,77.19,27.78,2.76,241.12,22.49,1.3
2015,8,95.75,70.44,28.75,1.95,278.81,20.58,0.66
2015,9,95.91,82.81,25.91,1.99,310.56,21.74,1.36
2015,1,96.37,53.5,23.89,2.95,194.81,11.64,0.53
2015,8,95.28,79.62,27.95,2.07,307.44,22.62,0.01
2015,4,96,45.56,31.79,4.14,204.94,15.96,4.97
2015,7,95.22,70.06,29.01,3.05,263.69,21.23,0.01
2015,9,95.48,74.88,27.93,1.19,314.81,21.73,0.67
2015,7,95.28,78.69,27.94,3.88,252.88,22.67,2.09
2015,9,95.72,77.25,27.4,2.82,306.69,21.71,0.64
2015,7,95.41,76.56,27.9,4.3,240.81,22.21,6.44
2015,3,96.34,47.75,29.51,3.1,157.88,14.8,5.66
2015,9,95.78,67.81,28.62,3.6,197.62,19.5,0.27
